"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change","plant"
"153","SALLEU","1",0.375,0.448524864034981,-0.238338484426267,0.645160010108695,0.424830638641843,0.765617851095352,-0.145722164746775,0.691623617961165,0.657893504159186,2
"154","SALLEU","M",0.375,-0.0970892236173283,-0.238338484426267,0.170640855645154,-0.695643332702377,0.16236729748297,-0.141134754157858,-0.0384918717249766,-0.424508331539442,3
"155","SALLEU","1",0.375,0.526469733699597,2.75467151453296,1.09962905945406,1.334252358026,0.533774057729235,2.67449536869659,0.788294639308635,1.28394736728606,3
"156","SALLEU","M",0.375,-0.330923832611175,1.09896385553424,0.838977692917747,-0.314807784512134,0.0567825128612697,1.28638666071801,0.681826861010912,0.119818247015194,3
"157","SALLEU","1",0.375,0.526469733699597,1.16264491934188,-0.397445456036548,-0.253631517213274,0.498183499365175,1.23844073352868,-0.77183676268369,-0.0507041142022402,4
"158","SALLEU","1",0.375,0.916194082022675,-0.238338484426267,1.89494989580844,1.62944287580223,0.822696072583772,-0.208416776128636,1.49412711689183,1.74923924642458,4
"159","SALLEU","M",0.375,-0.954482789928101,-0.811468058695056,-0.343978509054743,-0.587421226850504,-0.728443101355046,-0.556763231540506,-0.615287073850944,-0.060282797523641,4
"160","SALLEU","1",0.375,-0.408868702275791,-0.49306273965684,-0.103377247636609,-0.673043104844258,-0.0426236972281019,-0.139728584840581,-0.317858147053444,0.0328270441182542,4
"161","SALLEU","1",0.375,-0.25297896294656,-0.30201954823391,0.304308223099673,-0.41960212075163,0.168065487708406,-0.106951058735278,0.0352255981063985,0.0402283895797292,5
"162","SALLEU","1",0.375,-0.175034093281944,-0.110976356810981,-0.390762087663824,-0.484930343601511,0.305787817885463,0.126143396419388,-0.635615863076749,0.0511036130861325,5
"163","SALLEU","1",0.375,-0.525786006772714,0.334791089842522,1.17982947992677,-0.563611954128918,-0.319940413962537,0.378475029906903,0.823522996444237,-0.378113850680183,5
"164","SALLEU","1",0.375,0.370579994370366,-0.174657420618624,-0.718247137927395,-0.0495303172928064,0.350828709629171,-0.0965679011373678,-0.311170319201982,0.199964519837906,6
"165","SALLEU","M",0.375,0.29263512470575,1.99049874884125,-0.965531767718254,-0.28677585001473,0.0359477237516072,1.90191235025853,-0.65448929823859,-0.339323763896201,6
"166","SALLEU","1",0.375,-0.175034093281944,-0.684105931079769,-0.00981009041844561,-0.285189481355122,-0.156745175878858,-0.579256516496499,0.412685087130826,0.0127984580023162,6
"167","SALLEU","1",0.375,0.136745385376519,-0.49306273965684,-0.417495561154727,-0.803784903931602,0.459949641218213,-0.133612037388692,-0.00187994596875252,-0.0262762280055117,7
"168","SALLEU","M",0.375,-0.954482789928101,0.143747898419592,-0.330611772309291,-0.650607559596005,-0.941034465832692,0.285296597714196,-0.0405456504033096,-0.267971287516117,7
"169","SALLEU","1",0.375,1.07208382135191,-0.429381675849197,-0.404128824409275,-0.677534357537493,1.23986667986125,-0.179264259283564,-0.05150821813221,-0.0981546421377419,7
"170","SALLEU","M",0.375,0.83824921235806,3.64620640783997,-0.243727983463852,0.21184828341531,0.256096657165874,3.36877160668018,-0.195069308285717,-0.164778873654691,7
"171","SALLEU","M",0.375,-0.0970892236173283,-0.238338484426267,-0.230361246718402,-0.634911284303404,0.0696067719736116,0.0110143637078798,0.121818835020839,-0.0569170861101309,7
