,date,species,plant,rep,input_by,trt,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes on plant char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_of_max_flame_height,max_flame_height,time_of_glow_end,thermocoupler_height,hotplate_height,notes on flame data,end_time_clock_time,maxflameht_time_clock_time,firstigstart_time_clock_time,secondigstart_time_clock_time,firstigend_time_clock_time,secondigend_time_clock_time
214,2022-11-15,IRIDOU,P9,R1,RD,W,24.0,1.5,1.5,19.678,0.0,-0.2,plant 9 has a decent amount of scale pest,2023-04-13 15:51:34,2023-04-13 00:00:11,21.9,29.0,0,,M,2023-04-13 00:04:27,2023-04-13 00:04:38,,,,,2023-04-13 00:04:28,29,2023-04-13 00:05:27,,,,2023-04-13 15:56:50,2023-04-13 15:55:51,2023-04-13 15:55:50,,2023-04-13 15:56:01,
215,2022-11-15,IRIDOU,P9,R2,RD,W,21.6,2,1.0,19.888,0.0,-0.5,,2023-04-13 15:59:07,2023-04-13 00:00:14,21.9,29.0,0,,M,2023-04-13 00:04:34,2023-04-13 00:05:00,,,,,2023-04-13 00:04:46,17,2023-04-13 00:05:35,,,,2023-04-13 16:04:28,2023-04-13 16:03:39,2023-04-13 16:03:27,,2023-04-13 16:03:53,
216,2022-11-15,IRIDOU,P9,R3,RD,W,17.0,3,0.5,19.568,0.0,-0.1,,2023-04-13 16:06:18,2023-04-13 00:00:16,21.6,34.0,0,,M,2023-04-13 00:04:25,2023-04-13 00:04:39,,,,,2023-04-13 00:04:29,19,2023-04-13 00:05:30,,,,2023-04-13 16:11:32,2023-04-13 16:10:31,2023-04-13 16:10:27,,2023-04-13 16:10:41,
217,2022-11-15,IRIDOU,P9,R4,RD,W,17.5,1.7,3.5,18.756,0.0,-0.1,,2023-04-13 16:13:34,2023-04-13 00:00:14,21.8,37.0,0,,M,2023-04-13 00:05:08,2023-04-13 00:05:19,,,,,2023-04-13 00:05:11,22,2023-04-13 00:06:27,,,,2023-04-13 16:19:47,2023-04-13 16:18:31,2023-04-13 16:18:28,,2023-04-13 16:18:39,
218,2022-11-15,IRIDOU,P9,R5,RD,W,18.0,1.5,1.0,19.428,0.0,-0.5,,2023-04-13 16:22:25,2023-04-13 00:00:26,22.0,38.0,0,,M,2023-04-13 00:04:34,2023-04-13 00:04:45,,,,,2023-04-13 00:04:36,24,2023-04-13 00:05:20,,,,2023-04-13 16:27:19,2023-04-13 16:26:35,2023-04-13 16:26:33,,2023-04-13 16:26:44,
219,2022-07-13,MALLAU,P1,R1,JL,W,25.0,23,13.0,28.889,1.0,-1.8,,2023-04-13 11:35:46,2023-04-13 11:35:46,31.0,35.0,0,,M,2023-04-13 11:46:12,2023-04-13 11:46:19,2023-04-13 11:46:27,2023-04-13 11:46:40,,,2023-04-13 11:46:32,14,2023-04-13 11:49:31,,,"missing straight on angle, only have above view, unable to tell best guess",2023-04-13 11:49:31,2023-04-13 11:46:32,2023-04-13 11:46:12,2023-04-13 11:46:27,2023-04-13 11:46:19,2023-04-13 11:46:40
220,2022-07-13,MALLAU,P1,R2,JL,W,25.0,24,12.0,29.909,1.0,-0.8,,2023-04-13 12:56:54,2023-04-13 12:56:54,29.6,42.0,0,,M,2023-04-13 13:07:39,2023-04-13 13:07:50,,,,,2023-04-13 13:07:47,18,2023-04-13 13:09:40,,,"short burn, only burned part of branch",2023-04-13 13:09:40,2023-04-13 13:07:47,2023-04-13 13:07:39,,2023-04-13 13:07:50,
221,2022-07-13,MALLAU,P1,R3,JL,W,25.0,19,14.0,31.27,5.0,-0.9,,2023-04-13 13:17:35,2023-04-13 13:17:35,30.0,40.0,0,,M,2023-04-13 13:24:51,2023-04-13 13:25:11,,,,,2023-04-13 13:24:58,18,2023-04-13 13:26:38,,,"straight on video was cut short, unable to tell, best guess",2023-04-13 13:26:38,2023-04-13 13:24:58,2023-04-13 13:24:51,,2023-04-13 13:25:11,
222,2022-08-09,MALLAU,P10,R1,AC,W,25.0,22,21.8,33.348,0.0,-1.1,heavily infested with scale,2023-04-13 14:27:19,2023-04-13 00:00:26,34.0,31.0,1,7:22,M,2023-04-13 00:12:15,2023-04-13 00:12:48,,,,,2023-04-13 00:12:21,32,2023-04-13 00:24:50,,,,2023-04-13 14:51:43,2023-04-13 14:39:14,2023-04-13 14:39:08,,2023-04-13 14:39:41,
223,2022-11-15,MALLAU,P11,R1,RD,W,25.0,22.1,7.4,27.892,0.0,-0.3,,2023-04-13 16:32:53,2023-04-13 16:32:53,22.4,34.0,1,16:33:07,M,2023-04-13 16:40:15,2023-04-13 16:40:40,,,,,2023-04-13 16:40:24,35,,,,glow start by touching pilot flame; still glowing at end of video (16:46:52),,2023-04-13 16:40:24,2023-04-13 16:40:15,,2023-04-13 16:40:40,
224,2022-11-15,MALLAU,P11,R2,RD,W,25.0,26,11.3,31. 685,4.0,-0.7,,2023-04-13 16:49:22,2023-04-13 16:49:22,22.9,33.0,1,16:49:35,M,2023-04-13 16:55:06,2023-04-13 16:55:42,,,,,2023-04-13 16:55:09,36,2023-04-13 16:56:54,,,glow start by touching pilot flame,2023-04-13 16:56:54,2023-04-13 16:55:09,2023-04-13 16:55:06,,2023-04-13 16:55:42,
225,2022-11-15,MALLAU,P11,R3,RD,W,25.0,16.9,13.7,32.351,0.0,-0.4,,,,22.9,32.0,0,,M,2023-04-13 17:05:26,2023-04-13 17:06:02,,,,,2023-04-13 17:05:28,32,,,,sample loaded before video start (16:59:03); propane ran out of one bunsen burner during test; still glowing at end of video (17:07:27),,,,,,
226,2022-07-13,MALLAU,P2,R1,JL,W,25.0,22,16.0,26.124,0.0,-1.5,,2023-04-13 13:29:08,2023-04-13 13:29:08,30.0,38.0,0,,M,2023-04-13 13:39:42,2023-04-13 13:39:59,,,,,2023-04-13 13:39:45,24,2023-04-13 13:52:26,,,,2023-04-13 13:52:26,2023-04-13 13:39:45,2023-04-13 13:39:42,,2023-04-13 13:39:59,
227,2022-07-13,MALLAU,P2,R2,JL,W,25.0,15,7.0,29.34,0.0,-1.0,,2023-04-13 13:54:39,2023-04-13 13:54:39,29.6,36.0,0,,M,2023-04-13 14:02:45,2023-04-13 14:03:05,,,,,2023-04-13 14:02:51,10,2023-04-13 14:04:08,,,,2023-04-13 14:04:08,2023-04-13 14:02:51,2023-04-13 14:02:45,,2023-04-13 14:03:05,
228,2022-07-13,MALLAU,P2,R3,JL,W,25.0,21,18.0,35.821,2.0,-1.0,,2023-04-13 14:06:46,2023-04-13 14:06:46,29.8,35.0,0,,M,2023-04-13 14:13:22,2023-04-13 14:13:43,,,,,2023-04-13 14:13:29,32,2023-04-13 14:17:18,,,it refuses for me to put seconds on flame height idk why,2023-04-13 14:17:18,2023-04-13 14:13:29,2023-04-13 14:13:22,,2023-04-13 14:13:43,
229,2022-07-13,MALLAU,P3,R1,JL,W,25.0,17,8.0,23.061,0.0,-1.4,,2023-04-13 14:30:20,2023-04-13 14:30:20,30.1,36.0,0,,M,2023-04-13 14:36:52,2023-04-13 14:37:07,,,,,2023-04-13 14:36:58,28,2023-04-13 14:46:48,,,,2023-04-13 14:46:48,2023-04-13 14:36:58,2023-04-13 14:36:52,,2023-04-13 14:37:07,
230,2022-07-13,MALLAU,P3,R2,JL,W,25.0,13,10.0,30.439,10.0,-0.9,,2023-04-13 14:54:21,2023-04-13 14:54:21,30.4,37.0,0,,M,2023-04-13 15:00:10,2023-04-13 15:00:42,,,,,2023-04-13 15:00:17,43,2023-04-13 15:05:10,,,? unsure of time of glow end,2023-04-13 15:05:10,2023-04-13 15:00:17,2023-04-13 15:00:10,,2023-04-13 15:00:42,
231,2022-07-13,MALLAU,P3,R3,JL,W,25.0,12,10.0,26.544,7.0,-1.2,,2023-04-13 15:15:10,2023-04-13 15:15:10,31.5,32.0,0,,M,2023-04-13 15:21:42,2023-04-13 15:21:54,,,,,2023-04-13 15:21:47,33,2023-04-13 15:23:30,,,,2023-04-13 15:23:30,2023-04-13 15:21:47,2023-04-13 15:21:42,,2023-04-13 15:21:54,
232,2022-07-13,MALLAU,P4,R1,JL,W,25.0,24,16.0,39.06,3.0,-2.1,,2023-04-13 15:29:40,2023-04-13 15:29:40,31.5,32.0,0,,M,2023-04-13 15:36:12,2023-04-13 15:37:05,,,,,2023-04-13 15:36:26,34,2023-04-13 15:38:26,,,,2023-04-13 15:38:26,2023-04-13 15:36:26,2023-04-13 15:36:12,,2023-04-13 15:37:05,
233,2022-07-13,MALLAU,P5,R1,JL,W,25.0,16,10.0,34.464,8.0,-2.0,,2023-04-13 15:45:09,2023-04-13 15:45:09,30.7,34.0,0,,M,2023-04-13 15:51:31,2023-04-13 15:51:55,,,,,2023-04-13 15:51:37,32,2023-04-13 15:58:46,,,,2023-04-13 15:58:46,2023-04-13 15:51:37,2023-04-13 15:51:31,,2023-04-13 15:51:55,
234,2022-08-09,MALLAU,P6,R1,JC,W,25.0,21.3,21.2,27.107,3.0,-2.5,,2023-04-13 11:20:42,2023-04-13 11:20:42,32.0,50.0,0,,1,2023-04-13 11:22:43,2023-04-13 11:23:03,2023-04-13 11:32:11,,2023-04-13 11:32:18,2023-04-13 11:32:38,2023-04-13 11:32:11,17,2023-04-13 11:40:06,,,"first ignition by touching pilot flame; second and third ignitions by manual; for second ignition, was still flaming when ignited a third time manually",2023-04-13 11:40:06,2023-04-13 11:32:11,2023-04-13 11:22:43,2023-04-13 11:32:11,2023-04-13 11:23:03,
235,2022-08-09,MALLAU,P6,R2,JC,W,23.5,19.5,15.0,24.196,5.0,-1.9,,2023-04-13 11:42:22,2023-04-13 11:42:22,32.0,41.0,1,11:52:59,M,2023-04-13 11:54:19,2023-04-13 11:54:32,,,,,2023-04-13 11:54:20,18,2023-04-13 12:04:29,,,,2023-04-13 12:04:29,2023-04-13 11:54:20,2023-04-13 11:54:19,,2023-04-13 11:54:32,
236,2022-08-09,MALLAU,P7,R1,AC,W,25.0,21.7,18.2,34.973,0.0,-2.0,,2023-04-13 12:05:58,2023-04-13 12:05:58,31.8,39.0,0,,M,2023-04-13 12:16:58,2023-04-13 12:17:03,,,,,2023-04-13 12:17:00,27,2023-04-13 12:20:39,,,,2023-04-13 12:20:39,2023-04-13 12:17:00,2023-04-13 12:16:58,,2023-04-13 12:17:03,
237,2022-08-09,MALLAU,P7,R2,AC,W,25.0,18,16.9,25.944,0.0,-0.8,,2023-04-13 12:22:58,2023-04-13 12:22:58,32.6,36.0,0,,1 / M,2023-04-13 12:23:51,2023-04-13 12:23:56,2023-04-13 12:32:45,2023-04-13 12:33:10,,,2023-04-13 12:33:07,26,2023-04-13 12:34:26,,,first ignition by touching pilot flame; second manual,2023-04-13 12:34:26,2023-04-13 12:33:07,2023-04-13 12:23:51,2023-04-13 12:32:45,2023-04-13 12:23:56,2023-04-13 12:33:10
238,2022-08-09,MALLAU,P7,R3,AC,W,25.0,19.8,13.0,35.49,2.0,-0.7,,2023-04-13 12:48:49,2023-04-13 12:48:49,33.2,34.0,0,,M,2023-04-13 12:55:15,2023-04-13 12:57:04,,,,,2023-04-13 12:56:25,37,2023-04-13 13:00:41,,,,2023-04-13 13:00:41,2023-04-13 12:56:25,2023-04-13 12:55:15,,2023-04-13 12:57:04,
239,2022-08-09,MALLAU,P8,R1,AC,W,25.0,23.5,15.0,30.729,2.0,-2.3,,2023-04-13 13:03:24,2023-04-13 13:03:24,34.3,33.0,0,,M,2023-04-13 13:11:23,2023-04-13 13:11:39,,,,,2023-04-13 13:11:27,57.5,2023-04-13 13:21:33,,,,2023-04-13 13:21:33,2023-04-13 13:11:27,2023-04-13 13:11:23,,2023-04-13 13:11:39,
240,2022-08-09,MALLAU,P8,R2,AC,W,25.0,14.4,13.2,22.254,0.0,-0.9,,2023-04-13 13:27:06,2023-04-13 13:27:06,33.9,34.0,0,,M,2023-04-13 13:37:24,2023-04-13 13:37:44,,,,,2023-04-13 13:37:26,27,2023-04-13 13:39:23,,,,2023-04-13 13:39:23,2023-04-13 13:37:26,2023-04-13 13:37:24,,2023-04-13 13:37:44,
241,2022-08-09,MALLAU,P8,R3,AC,W,25.0,16.5,14.8,27.865,3.0,-1.4,,,,,,,,,,,,,,,,,,,,straight on video missing; cannot see most of sample from glow angle and clock out of iPad view,,,,,,
242,2022-08-09,MALLAU,P9,R1,AC,W,25.0,30.3,18.0,39.862,6.0,-1.1,,2023-04-13 14:04:06,2023-04-13 14:04:06,34.5,32.0,1,14:04:15,M,2023-04-13 14:14:16,2023-04-13 14:15:15,,,,,2023-04-13 14:14:23,74,2023-04-13 14:20:56,,,glow started by touching pilot flame,2023-04-13 14:20:56,2023-04-13 14:14:23,2023-04-13 14:14:16,,2023-04-13 14:15:15,
243,2022-08-10,MANDEN,P1,R1,JL,W,17.0,6.8,5.9,22.229,4.0,-1.7,,2023-04-13 10:34:59,2023-04-13 00:00:37,28.7,44.0,1,2:03,M,2023-04-13 00:09:33,2023-04-13 00:10:01,,,,,2023-04-13 00:09:35,24,2023-04-13 00:10:43,,,,2023-04-13 10:45:05,2023-04-13 10:43:57,2023-04-13 10:43:55,,2023-04-13 10:44:23,
244,2022-08-10,MANDEN,P1,R2,JL,W,15.5,13,6.8,22.831,4.0,-1.3,,2023-04-13 10:46:34,2023-04-13 00:00:18,30.3,41.0,0,,M,2023-04-13 00:07:10,2023-04-13 00:07:23,,,,,2023-04-13 00:07:13,29,2023-04-13 00:09:40,,,,2023-04-13 10:55:56,2023-04-13 10:53:29,2023-04-13 10:53:26,,2023-04-13 10:53:39,
245,2022-08-10,MANDEN,P1,R3,JL,W,12.0,9.1,7.5,20.275,5.0,-1.4,,2023-04-13 10:57:03,2023-04-13 00:00:09,31.6,31.0,0,,M,2023-04-13 00:07:56,2023-04-13 00:08:08,,,,,2023-04-13 00:07:56,11,2023-04-13 00:09:39,,,,2023-04-13 11:06:33,2023-04-13 11:04:50,2023-04-13 11:04:50,,2023-04-13 11:05:02,
246,2022-08-10,MANDEN,P1,R4,JL,W,12.0,12.7,7.1,22.26,4.0,-1.1,,2023-04-13 11:07:37,2023-04-13 00:00:09,31.9,38.0,1,3:16,M,2023-04-13 00:05:54,2023-04-13 00:06:02,,,,,2023-04-13 00:05:58,27,2023-04-13 00:07:15,,,,2023-04-13 11:14:43,2023-04-13 11:13:26,2023-04-13 11:13:22,,2023-04-13 11:13:30,
247,2022-08-10,MANDEN,P1,R5,JL,W,15.0,16.5,5.1,22.227,6.0,-0.9,,2023-04-13 12:26:17,2023-04-13 00:00:12,35.0,35.0,0,,M,2023-04-13 00:05:38,2023-04-13 00:05:43,,,,,2023-04-13 00:05:42,16,2023-04-13 00:07:32,,,,2023-04-13 12:33:37,2023-04-13 12:31:47,2023-04-13 12:31:43,,2023-04-13 12:31:48,
248,2022-08-10,MANDEN,P2,R1,JL,W,25.0,7.9,6.4,20.285,2.0,-1.5,,2023-04-13 11:16:48,2023-04-13 00:00:19,33.5,36.0,0,,M,2023-04-13 00:05:53,2023-04-13 00:06:12,,,,,2023-04-13 00:05:57,30,2023-04-13 00:08:05,,,"did NOT glow before ignition for data processing, note on board incorrect",2023-04-13 11:24:34,2023-04-13 11:22:26,2023-04-13 11:22:22,,2023-04-13 11:22:41,
249,2022-08-10,MANDEN,P3,R1,JL,W,16.0,6.9,3.4,19.561,3.0,-1.2,,2023-04-13 11:25:57,2023-04-13 00:00:07,34.8,34.0,0,,M,2023-04-13 00:05:39,2023-04-13 00:05:50,,,,,2023-04-13 00:05:45,25,2023-04-13 00:07:08,,,,2023-04-13 11:32:58,2023-04-13 11:31:35,2023-04-13 11:31:29,,2023-04-13 11:31:40,
250,2022-08-10,MANDEN,P4,R1,JL,W,14.0,6.2,5.9,19.742,3.0,-1.3,,2023-04-13 11:34:27,2023-04-13 00:00:14,34.8,33.0,1,0:53,0,,,,,,,,,2023-04-13 00:07:53,,,,2023-04-13 11:42:06,,,,,
251,2022-08-10,MANDEN,P5,R1,JL,W,15.0,6.1,4.2,18.995,4.0,-1.7,,2023-04-13 11:55:13,2023-04-13 00:00:12,36.0,32.0,0,,M,2023-04-13 00:05:37,2023-04-13 00:05:43,,,,,2023-04-13 00:05:40,24,2023-04-13 00:06:48,,,,2023-04-13 12:01:49,2023-04-13 12:00:41,2023-04-13 12:00:38,,2023-04-13 12:00:44,
252,2022-08-17,MANDEN,P6,R1,JL,W,25.0,8.4,5.6,22.484,0.0,-0.9,,,,,,,,,,,,,,,,,,,,cannot find vido; DISCARD?,,,,,,
253,2022-11-22,QUEAGR,P1,R1,KF,W,25.0,16,11.0,41.027,6.0,-2.0,,2023-04-13 13:46:50,2023-04-13 13:46:50,26.8,28.0,0,,1,2023-04-13 13:51:41,2023-04-13 13:51:53,2023-04-13 14:02:12,2023-04-13 14:03:19,,,2023-04-13 14:02:41,28,,19.0,16.0,was glowing past end of video (14:11:42),,2023-04-13 14:02:41,2023-04-13 13:51:41,2023-04-13 14:02:12,2023-04-13 13:51:53,2023-04-13 14:03:19
254,2022-11-22,QUEAGR,P1,R2,RD,W,25.0,19.5,12.0,29.547,4.0,-3.7,,2023-04-13 14:12:34,2023-04-13 14:12:34,24.0,21.0,0,,0,,,,,,,,,,19.0,16.0,no glow or ignition,,,,,,
255,2022-11-22,QUEAGR,P1,R3,RD,W,25.0,22,8.5,31.433,4.0,-2.3,,2023-04-13 14:47:24,2023-04-13 14:47:24,22.6,28.0,1,15:00:09,0,,,,,,,,,2023-04-13 15:05:46,19.0,16.0,,2023-04-13 15:05:46,,,,,
256,2022-11-22,QUEAGR,P1,R4,RD,W,25.0,13.3,11.9,27.927,4.0,-2.5,,2023-04-13 15:51:15,2023-04-13 15:51:15,21.8,31.0,0,,0,,,,,,,,,,19.0,16.0,no glow or ignition,,,,,,
257,2022-11-22,QUEAGR,P1,R5,RD,W,25.0,22.8,7.2,30.705,5.0,-2.4,,,,,,,,,,,,,,,,,,19.0,16.0,cannot locate video; DISCARD?,,,,,,
258,2022-11-29,QUEAGR,P2,R1,KF,W,25.0,10,7.0,25.932,1.0,-1.8,,2023-04-13 13:39:35,2023-04-13 13:39:35,26.4,33.0,0,,1,2023-04-13 13:41:50,2023-04-13 13:42:11,,,,,2023-04-13 13:42:06,27,2023-04-13 13:44:05,19.0,15.0,,2023-04-13 13:44:05,2023-04-13 13:42:06,2023-04-13 13:41:50,,2023-04-13 13:42:11,
259,2022-11-29,QUEAGR,P2,R2,KF,W,25.0,23,23.0,47.502,6.0,-1.7,,2023-04-13 13:46:05,2023-04-13 13:46:05,24.6,34.0,0,,M,2023-04-13 14:03:58,2023-04-13 14:05:22,,,,,2023-04-13 14:04:04,82,2023-04-13 14:11:50,19.0,15.0,,2023-04-13 14:11:50,2023-04-13 14:04:04,2023-04-13 14:03:58,,2023-04-13 14:05:22,
260,2022-11-29,QUEAGR,P2,R3,KF,W,25.0,12,6.0,27.877,4.0,-1.9,,2023-04-13 14:24:05,2023-04-13 14:24:05,21.7,34.0,0,,M,2023-04-13 14:39:06,2023-04-13 14:39:34,,,,,2023-04-13 14:39:07,44,2023-04-13 14:40:20,19.0,15.0,,2023-04-13 14:40:20,2023-04-13 14:39:07,2023-04-13 14:39:06,,2023-04-13 14:39:34,
261,2022-11-29,QUEAGR,P2,R4,RD,W,25.0,12.4,9.7,28.144,3.0,-2.3,,2023-04-13 14:44:13,2023-04-13 14:44:13,21.2,35.0,0,,M,2023-04-13 14:59:14,2023-04-13 15:00:06,,,,,2023-04-13 14:59:15,43,2023-04-13 15:03:31,19.0,15.0,,2023-04-13 15:03:31,2023-04-13 14:59:15,2023-04-13 14:59:14,,2023-04-13 15:00:06,
262,2022-11-29,QUEAGR,P2,R5,RD,W,25.0,21,16.4,37.597,9.0,-2.1,,2023-04-13 15:07:57,2023-04-13 15:07:57,20.8,35.0,0,,1,2023-04-13 15:09:30,2023-04-13 15:10:35,,,,,2023-04-13 15:10:20,50,2023-04-13 15:11:33,19.0,15.0,sample ignited by pilot flame,2023-04-13 15:11:33,2023-04-13 15:10:20,2023-04-13 15:09:30,,2023-04-13 15:10:35,
263,2022-11-29,QUEAGR,P2,R6,RD,W,25.0,22.7,15.1,35.111,6.0,-2.2,,2023-04-13 15:14:44,2023-04-13 15:14:44,20.4,36.0,0,,1,2023-04-13 15:20:58,2023-04-13 15:21:55,,,,,2023-04-13 15:21:19,62,2023-04-13 15:24:32,19.0,15.0,sample ignited by pilot flame,2023-04-13 15:24:32,2023-04-13 15:21:19,2023-04-13 15:20:58,,2023-04-13 15:21:55,
264,2022-11-29,QUEAGR,P3,R1,RD,W,25.0,16.8,10.9,25.408,3.0,-1.2,,2023-04-13 15:38:16,2023-04-13 15:38:16,20.8,36.0,0,,1,2023-04-13 15:41:16,2023-04-13 15:41:34,,,,,2023-04-13 15:41:24,59,2023-04-13 15:42:24,19.0,15.0,,2023-04-13 15:42:24,2023-04-13 15:41:24,2023-04-13 15:41:16,,2023-04-13 15:41:34,
265,2022-11-29,QUEAGR,P3,R2,RD,W,25.0,16.9,11.2,29.8,7.0,-1.95,,2023-04-13 15:46:24,2023-04-13 15:46:24,20.8,39.0,0,,M,2023-04-13 16:01:21,2023-04-13 16:02:02,,,,,2023-04-13 16:01:30,51,2023-04-13 16:04:13,19.0,15.0,,2023-04-13 16:04:13,2023-04-13 16:01:30,2023-04-13 16:01:21,,2023-04-13 16:02:02,
266,2022-11-29,QUEAGR,P3,R3,RD,W,25.0,24.5,9.7,32.092,4.0,-1.1,,2023-04-13 16:06:08,2023-04-13 16:06:08,20.5,37.0,0,,M,2023-04-13 16:21:05,2023-04-13 16:21:57,,,,,2023-04-13 16:21:15,53,2023-04-13 16:25:43,19.0,15.0,,2023-04-13 16:25:43,2023-04-13 16:21:15,2023-04-13 16:21:05,,2023-04-13 16:21:57,
267,2022-11-29,QUEAGR,P3,R4,RD,W,22.5,8.5,5.8,21.123,1.0,-2.2,,2023-04-13 16:28:50,2023-04-13 16:28:50,20.3,35.0,0,,M,2023-04-13 16:40:33,2023-04-13 16:41:19,,,,,2023-04-13 16:40:34,42,2023-04-13 16:43:21,19.0,15.0,,2023-04-13 16:43:21,2023-04-13 16:40:34,2023-04-13 16:40:33,,2023-04-13 16:41:19,
268,2022-12-20,QUEAGR,P4,R1,RD,W,25.0,16.5,13.3,29.656,8.0,-2.2,,2023-04-13 13:14:19,2023-04-13 13:14:19,44.4,29.0,0,,M,2023-04-13 13:26:04,2023-04-13 13:26:09,,,,,2023-04-13 13:26:04,24,2023-04-13 13:26:11,19.0,15.0,,2023-04-13 13:26:11,2023-04-13 13:26:04,2023-04-13 13:26:04,,2023-04-13 13:26:09,
269,2022-12-20,QUEAGR,P4,R2,RD,W,25.0,29,11.0,30.794,8.0,-2.1,,2023-04-13 13:28:55,2023-04-13 13:28:55,45.9,25.0,0,,M,2023-04-13 13:52:12,2023-04-13 13:52:15,2023-04-13 13:52:18,2023-04-13 13:53:14,,,,,,19.0,15.0,taken out prior to end of glow,,,2023-04-13 13:52:12,2023-04-13 13:52:18,2023-04-13 13:52:15,2023-04-13 13:53:14
270,2022-12-20,QUEAGR,P4,R3,RD,W,24.0,19.4,10.2,28.350,7.0,-2.25,,2023-04-13 13:55:43,2023-04-13 13:55:43,24.5,36.0,0,,0,,,,,,,,,,19.0,15.0,,,,,,,
271,2022-12-20,QUEAGR,P4,R4,RD,W,25.0,16.1,12.1,30.216,7.0,-2.65,,2023-04-13 14:15:57,2023-04-13 14:15:57,21.8,38.0,0,,1,2023-04-13 14:17:11,2023-04-13 14:17:31,,,,,2023-04-13 14:17:25,12,,19.0,15.0,ignited by sample touching pilot flame,,2023-04-13 14:17:25,2023-04-13 14:17:11,,2023-04-13 14:17:31,
272,2022-12-20,QUEAGR,P4,R5,RD,W,25.0,20.4,11.0,25.712,7.0,-2.15,,2023-04-13 14:41:46,2023-04-13 14:41:46,20.8,38.0,0,,M,2023-04-13 14:59:53,2023-04-13 15:01:09,,,,,2023-04-13 15:00:09,63,2023-04-13 15:01:40,19.0,15.0,,2023-04-13 15:01:40,2023-04-13 15:00:09,2023-04-13 14:59:53,,2023-04-13 15:01:09,
273,2023-01-03,QUEAGR,P5,R1,RD,W,25.0,19.4,15.3,37.910,3.0,-2.4,,2023-04-13 13:35:43,2023-04-13 13:35:43,30.5,44.0,0,,M,2023-04-13 13:55:18,2023-04-13 13:56:27,,,,,2023-04-13 13:55:40,38,2023-04-13 13:58:20,19.0,15.0,,2023-04-13 13:58:20,2023-04-13 13:55:40,2023-04-13 13:55:18,,2023-04-13 13:56:27,
274,2023-01-03,QUEAGR,P5,R2,RD,W,25.0,19.2,16.0,37.4,5.0,-1.95,Y shaped,2023-04-13 14:01:14,2023-04-13 14:01:14,23.7,44.0,0,,1 / M,2023-04-13 14:08:24,2023-04-13 14:08:34,2023-04-13 14:15:32,2023-04-13 14:15:49,,,2023-04-13 14:15:34,30,2023-04-13 14:18:33,19.0,15.0,ignited by sample touching pilot flame; max flame height from MANUAL second ignition,2023-04-13 14:18:33,2023-04-13 14:15:34,2023-04-13 14:08:24,2023-04-13 14:15:32,2023-04-13 14:08:34,2023-04-13 14:15:49
275,2023-01-03,QUEAGR,P5,R3,RD,W,25.0,16.2,9.8,29,0.0,-2.45,,2023-04-13 14:19:38,2023-04-13 14:19:38,22.1,44.0,0,,1,2023-04-13 14:21:10,2023-04-13 14:21:46,,,,,2023-04-13 14:21:33,21,2023-04-13 14:22:44,19.0,15.0,ignited by sample touching pilot flame,2023-04-13 14:22:44,2023-04-13 14:21:33,2023-04-13 14:21:10,,2023-04-13 14:21:46,
276,2023-01-03,QUEAGR,P5,R4,RD,W,25.0,11.1,6.6,28.236,5.0,-2.3,,2023-04-13 14:24:02,2023-04-13 14:24:02,22.1,44.0,0,,M,2023-04-13 14:38:58,2023-04-13 14:39:34,,,,,2023-04-13 14:39:17,38,2023-04-13 14:40:25,19.0,15.0,,2023-04-13 14:40:25,2023-04-13 14:39:17,2023-04-13 14:38:58,,2023-04-13 14:39:34,
277,2023-01-03,QUEAGR,P5,R5,RD,W,25.0,14.2,12.2,26.873,3.0,-1.0,,2023-04-13 14:42:12,2023-04-13 14:42:12,22.1,42.0,0,,M,2023-04-13 14:57:16,2023-04-13 14:58:33,,,,,2023-04-13 14:57:19,28,2023-04-13 15:00:49,19.0,15.0,,2023-04-13 15:00:49,2023-04-13 14:57:19,2023-04-13 14:57:16,,2023-04-13 14:58:33,
278,2023-01-03,QUEAGR,P6,R1,RD,W,25.0,10,8.5,24.493,1.0,-1.3,,2023-04-13 15:02:49,2023-04-13 15:02:49,21.5,42.0,1,15:06:19,M,2023-04-13 15:17:57,2023-04-13 15:18:28,,,,,2023-04-13 15:18:16,20,2023-04-13 15:19:30,19.0,15.0,,2023-04-13 15:19:30,2023-04-13 15:18:16,2023-04-13 15:17:57,,2023-04-13 15:18:28,
279,2023-01-03,QUEAGR,P6,R2,RD,W,25.0,22.4,15.3,35.54,7.0,-1.1,,2023-04-13 15:21:15,2023-04-13 15:21:15,21.3,42.0,0,,M,2023-04-13 15:36:36,2023-04-13 15:37:18,,,,,2023-04-13 15:36:47,58,2023-04-13 15:40:14,19.0,15.0,,2023-04-13 15:40:14,2023-04-13 15:36:47,2023-04-13 15:36:36,,2023-04-13 15:37:18,
280,2023-01-03,QUEAGR,P6,R3,RD,W,23.0,22.8,13.4,28.52,2.0,-1.2,,2023-04-13 15:41:25,2023-04-13 15:41:35,20.9,42.0,1,15:50:21,0,,,,,,,,,2023-04-13 16:05:06,19.0,15.0,,2023-04-13 16:04:56,,,,,
